HARSID	chr	start	end	nearest_gene	chrom	chrom_start	chrom_end	overlap_bp
HARsv2_2617	chr7	23106901	23107611	KLHL7	chr7	23106930	23107431	501
HARsv2_2626	chr7	26726201	26726351	SKAP2	chr7	26726035	26726536	150
HARsv2_2632	chr7	27940705	27941148	JAZF1	chr7	27940265	27940766	61
HARsv2_2635	chr7	31192946	31193261	ADCYAP1R1;NEUROD6	chr7	31192866	31193367	315
HARsv2_2643	chr7	36986532	36986659	ELMO1	chr7	36986325	36986826	127
HARsv2_2660	chr7	68064280	68064450	LOC102723427;LOC100507468	chr7	68064050	68064551	170
HARsv2_2661	chr7	68336546	68336811	LOC102723427;LOC100507468	chr7	68336562	68337063	249
HARsv2_2662	chr7	68358424	68358545	LOC102723427;LOC100507468	chr7	68358504	68359005	41
HARsv2_2664	chr7	69610279	69610624	AUTS2	chr7	69610348	69610849	276
HARsv2_2670	chr7	70436789	70437240	AUTS2	chr7	70436955	70437456	285
HARsv2_2683	chr7	96987639	96987963	DLX6-AS1	chr7	96987770	96988271	193
HARsv2_2684	chr7	96988607	96988961	DLX6-AS1	chr7	96988430	96988931	324
HARsv2_2702	chr7	115473653	115474422	LINC01392;TFEC	chr7	115473825	115474326	501
HARsv2_2715	chr7	127535966	127536116	LOC100506682;GCC1	chr7	127536082	127536583	34
HARsv2_2740	chr7	147859118	147859418	CNTNAP2	chr7	147859337	147859838	81
HARsv2_2742	chr7	148173396	148173905	MIR548T	chr7	148173545	148174046	360
HARsv2_2749	chr8	1700999	1701704	DLGAP2	chr8	1701171	1701672	501
HARsv2_2753	chr8	5360203	5360337	CSMD1;LOC100287015	chr8	5360095	5360596	134
HARsv2_2763	chr8	15237919	15238303	SGCZ	chr8	15238149	15238650	154
HARsv2_2772	chr8	20819307	20819538	LZTS1-AS1;LOC102467222	chr8	20818809	20819310	3
HARsv2_2772	chr8	20819307	20819538	LZTS1-AS1;LOC102467222	chr8	20819470	20819971	68
HARsv2_2773	chr8	20977343	20977477	LOC286114	chr8	20977232	20977733	134
HARsv2_2778	chr8	27895083	27895513	SCARA5	chr8	27894918	27895419	336
HARsv2_2779	chr8	28308297	28308449	ELP3;PNOC	chr8	28308359	28308860	90
HARsv2_2782	chr8	33804874	33804893	DUSP26;LINC01288	chr8	33804878	33805379	15
HARsv2_2794	chr8	38380262	38380684	WHSC1L1	chr8	38379869	38380370	108
HARsv2_2801	chr8	50586651	50587244	SNTG1	chr8	50586485	50586986	335
HARsv2_2803	chr8	51545134	51545298	PXDNL	chr8	51545145	51545646	153
HARsv2_2804	chr8	55529102	55529235	XKR4;TMEM68	chr8	55528636	55529137	35
HARsv2_2806	chr8	56212501	56212851	CHCHD7	chr8	56212432	56212933	350
HARsv2_2814	chr8	63704070	63704543	LOC102724612;LINC01289	chr8	63704038	63704539	469
HARsv2_2817	chr8	65026812	65027056	CYP7B1;LINC00251	chr8	65026494	65026995	183
HARsv2_2828	chr8	75724325	75724600	HNF4G;LINC01111	chr8	75724278	75724779	275
HARsv2_2875	chr8	116010231	116010590	LINC00536	chr8	116010335	116010836	255
HARsv2_2884	chr8	122159258	122159429	HAS2-AS1;LINC01151	chr8	122159050	122159551	171
HARsv2_2904	chr9	469645	470020	KANK1	chr9	469904	470405	116
HARsv2_2911	chr9	2159560	2160390	SMARCA2	chr9	2159604	2160105	501
HARsv2_2911	chr9	2159560	2160390	SMARCA2	chr9	2160389	2160890	1
HARsv2_2912	chr9	2241880	2242215	SMARCA2;VLDLR-AS1	chr9	2241837	2242338	335
HARsv2_2913	chr9	2621394	2621609	VLDLR-AS1	chr9	2621549	2622050	60
HARsv2_2914	chr9	2623240	2623780	VLDLR	chr9	2623001	2623502	262
HARsv2_2919	chr9	3886993	3887653	GLIS3	chr9	3886929	3887430	437
HARsv2_2921	chr9	3957230	3957374	GLIS3	chr9	3957181	3957682	144
HARsv2_2922	chr9	3968920	3969210	GLIS3	chr9	3968939	3969440	271
HARsv2_2925	chr9	7689772	7689991	KDM4C;TMEM261	chr9	7689505	7690006	219
HARsv2_2929	chr9	8284910	8285048	TMEM261;PTPRD	chr9	8284909	8285410	138
HARsv2_2930	chr9	8532063	8532343	PTPRD	chr9	8531876	8532377	280
HARsv2_2931	chr9	8784020	8784350	PTPRD	chr9	8784095	8784596	255
HARsv2_2932	chr9	8896129	8896361	PTPRD	chr9	8895659	8896160	31
HARsv2_2949	chr9	14531527	14531732	NFIB;ZDHHC21	chr9	14531245	14531746	205
HARsv2_2958	chr9	16626843	16627184	BNC2	chr9	16626745	16627246	341
HARsv2_2961	chr9	16708805	16709053	BNC2	chr9	16708855	16709356	198
HARsv2_2971	chr9	20804548	20804809	FOCAD	chr9	20804378	20804879	261
HARsv2_2988	chr9	26219940	26220250	LOC100506422;CAAP1	chr9	26219867	26220368	310
HARsv2_3007	chr9	73241086	73241377	ANXA1;MIR6130	chr9	73241172	73241673	205
HARsv2_3019	chr9	79668105	79668435	TLE4	chr9	79667929	79668430	325
HARsv2_3021	chr9	79902732	79903408	LINC01507	chr9	79902674	79903175	443
HARsv2_3022	chr9	79936175	79936628	LINC01507	chr9	79936295	79936796	333
HARsv2_3032	chr9	99103898	99104243	TGFBR1	chr9	99103819	99104320	345
HARsv2_3040	chr9	106615975	106616302	LINC01505	chr9	106616083	106616584	219
HARsv2_3041	chr9	106859819	106860259	LINC01505;ZNF462	chr9	106860105	106860606	154
HARsv2_3065	chr9	125922855	125923033	PBX3	chr9	125922593	125923094	178
HARsv2_3084	chrX	22392163	22392643	PTCHD1-AS	chrX	22392014	22392515	352
HARsv2_3086	chrX	24930679	24931008	POLA1	chrX	24930234	24930735	56
HARsv2_3087	chrX	24982030	24982591	POLA1	chrX	24981847	24982348	318
HARsv2_3087	chrX	24982030	24982591	POLA1	chrX	24982499	24983000	92
HARsv2_3088	chrX	25382642	25383727	ARX;MAGEB18	chrX	25383291	25383792	436
HARsv2_3113	chrX	41651107	41651257	CASK	chrX	41650892	41651393	150
HARsv2_3123	chrX	82442229	82442713	SH3BGRL;POU3F4	chrX	82442238	82442739	475
HARsv2_3156	chrX	138710483	138711403	FGF13	chrX	138710404	138710905	422
HARsv2_3162	chrX	144625678	144626213	UBE2NL;SPANXN1	chrX	144625574	144626075	397
HARsv2_3171	chrX	155768463	155768752	SPRY3	chrX	155767974	155768475	12
