HARSID	chr	start	end	nearest_gene	chrom	chrom_start	chrom_end	overlap_bp
HARsv2_2662	chr7	68358424	68358545	LOC102723427;LOC100507468	chr7	68358392	68358893	121
HARsv2_2675	chr7	91126449	91126844	CDK14	chr7	91126521	91127022	323
HARsv2_2684	chr7	96988607	96988961	DLX6-AS1	chr7	96988227	96988728	121
HARsv2_2701	chr7	115286690	115287532	LINC01392;TFEC	chr7	115287340	115287841	192
HARsv2_2715	chr7	127535966	127536116	LOC100506682;GCC1	chr7	127535556	127536057	91
HARsv2_2715	chr7	127535966	127536116	LOC100506682;GCC1	chr7	127536066	127536567	50
HARsv2_2742	chr7	148173396	148173905	MIR548T	chr7	148173289	148173790	394
HARsv2_2746	chr7	154620290	154620440	DPP6	chr7	154620409	154620910	31
HARsv2_2749	chr8	1700999	1701704	DLGAP2	chr8	1701193	1701694	501
HARsv2_2763	chr8	15237919	15238303	SGCZ	chr8	15238152	15238653	151
HARsv2_2772	chr8	20819307	20819538	LZTS1-AS1;LOC102467222	chr8	20818821	20819322	15
HARsv2_2772	chr8	20819307	20819538	LZTS1-AS1;LOC102467222	chr8	20819430	20819931	108
HARsv2_2776	chr8	26230244	26230504	EBF2;PPP2R2A	chr8	26230279	26230780	225
HARsv2_2779	chr8	28308297	28308449	ELP3;PNOC	chr8	28308049	28308550	152
HARsv2_2788	chr8	35617382	35617406	UNC5D	chr8	35617376	35617877	24
HARsv2_2794	chr8	38380262	38380684	WHSC1L1	chr8	38379870	38380371	109
HARsv2_2800	chr8	50056720	50057310	SNTG1	chr8	50056521	50057022	302
HARsv2_2805	chr8	55893241	55893501	LYN	chr8	55892874	55893375	134
HARsv2_2805	chr8	55893241	55893501	LYN	chr8	55893407	55893908	94
HARsv2_2811	chr8	61093741	61094111	LOC100130298;CLVS1	chr8	61093592	61094093	352
HARsv2_2814	chr8	63704070	63704543	LOC102724612;LINC01289	chr8	63704070	63704571	473
HARsv2_2828	chr8	75724325	75724600	HNF4G;LINC01111	chr8	75724261	75724762	275
HARsv2_2846	chr8	91531259	91531404	SLC26A7;RUNX1T1	chr8	91531149	91531650	145
HARsv2_2851	chr8	93287412	93287889	C8orf87;LINC00535	chr8	93287155	93287656	244
HARsv2_2874	chr8	115779442	115779602	TRPS1;LINC00536	chr8	115779281	115779782	160
HARsv2_2877	chr8	116344400	116344814	LINC00536;EIF3H	chr8	116343986	116344487	87
HARsv2_2904	chr9	469645	470020	KANK1	chr9	469893	470394	127
HARsv2_2906	chr9	1045539	1045584	DMRT3;LINC01230	chr9	1045406	1045907	45
HARsv2_2911	chr9	2159560	2160390	SMARCA2	chr9	2159776	2160277	501
HARsv2_2912	chr9	2241880	2242215	SMARCA2;VLDLR-AS1	chr9	2241825	2242326	335
HARsv2_2913	chr9	2621394	2621609	VLDLR-AS1	chr9	2620936	2621437	43
HARsv2_2913	chr9	2621394	2621609	VLDLR-AS1	chr9	2621485	2621986	124
HARsv2_2914	chr9	2623240	2623780	VLDLR	chr9	2622918	2623419	179
HARsv2_2914	chr9	2623240	2623780	VLDLR	chr9	2623481	2623982	299
HARsv2_2930	chr9	8532063	8532343	PTPRD	chr9	8531894	8532395	280
HARsv2_2932	chr9	8896129	8896361	PTPRD	chr9	8895667	8896168	39
HARsv2_2943	chr9	13751080	13751219	FLJ41200;LINC00583	chr9	13750745	13751246	139
HARsv2_2949	chr9	14531527	14531732	NFIB;ZDHHC21	chr9	14531197	14531698	171
HARsv2_2958	chr9	16626843	16627184	BNC2	chr9	16626749	16627250	341
HARsv2_2961	chr9	16708805	16709053	BNC2	chr9	16708556	16709057	248
HARsv2_2987	chr9	26210533	26210898	LOC100506422;CAAP1	chr9	26210254	26210755	222
HARsv2_3004	chr9	69204764	69205259	TJP2	chr9	69204878	69205379	381
HARsv2_3018	chr9	79611045	79611405	TLE4	chr9	79610756	79611257	212
HARsv2_3019	chr9	79668105	79668435	TLE4	chr9	79667923	79668424	319
HARsv2_3021	chr9	79902732	79903408	LINC01507	chr9	79902838	79903339	501
HARsv2_3022	chr9	79936175	79936628	LINC01507	chr9	79936308	79936809	320
HARsv2_3029	chr9	96049063	96049793	LINC00092;LOC158435	chr9	96048866	96049367	304
HARsv2_3029	chr9	96049063	96049793	LINC00092;LOC158435	chr9	96049476	96049977	317
HARsv2_3032	chr9	99103898	99104243	TGFBR1	chr9	99103846	99104347	345
HARsv2_3041	chr9	106859819	106860259	LINC01505;ZNF462	chr9	106859866	106860367	393
HARsv2_3088	chrX	25382642	25383727	ARX;MAGEB18	chrX	25383056	25383557	501
HARsv2_3123	chrX	82442229	82442713	SH3BGRL;POU3F4	chrX	82442200	82442701	472
HARsv2_3127	chrX	100746210	100746560	SYTL4;CSTF2	chrX	100746130	100746631	350
HARsv2_3156	chrX	138710483	138711403	FGF13	chrX	138710166	138710667	184
HARsv2_3156	chrX	138710483	138711403	FGF13	chrX	138710691	138711192	501
HARsv2_3156	chrX	138710483	138711403	FGF13	chrX	138711204	138711705	199
