seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	201017071	201017571	501	*	Intron (ENST00000332129.6/23046, intron 1 of 33)	1	200969390	201023714	54325	2	23046	6143	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201024407	201024907	501	*	Promoter	1	200969390	201023714	54325	2	23046	-693	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201040961	201041461	501	*	Intron (ENST00000415359.1/ENST00000415359.1, intron 2 of 3)	1	200969390	201023714	54325	2	23046	-17247	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201053503	201054003	501	*	Exon (ENST00000362061.4/779, exon 30 of 44)	1	200969390	201023714	54325	2	23046	-29789	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201054230	201054730	501	*	Exon (ENST00000362061.4/779, exon 29 of 44)	1	200969390	201023714	54325	2	23046	-30516	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201055955	201056455	501	*	Intron (ENST00000362061.4/779, intron 28 of 43)	1	200969390	201023714	54325	2	23046	-32241	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201058941	201059441	501	*	Exon (ENST00000362061.4/779, exon 27 of 44)	1	200969390	201023714	54325	2	23046	-35227	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201062754	201063254	501	*	Intron (ENST00000362061.4/779, intron 22 of 43)	1	200969390	201023714	54325	2	23046	-39040	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201017071	201017571	501	*	Intron (ENST00000332129.6/23046, intron 1 of 33)	1	200969390	201023714	54325	2	23046	6143	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201025340	201025840	501	*	Exon (ENST00000446333.1/ENST00000446333.1, exon 2 of 2)	1	200969390	201023714	54325	2	23046	-1626	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201040116	201040616	501	*	Exon (ENST00000362061.4/779, exon 43 of 44)	1	200969390	201023714	54325	2	23046	-16402	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201040961	201041461	501	*	Intron (ENST00000415359.1/ENST00000415359.1, intron 2 of 3)	1	200969390	201023714	54325	2	23046	-17247	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201053503	201054003	501	*	Exon (ENST00000362061.4/779, exon 30 of 44)	1	200969390	201023714	54325	2	23046	-29789	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201062754	201063254	501	*	Intron (ENST00000362061.4/779, intron 22 of 43)	1	200969390	201023714	54325	2	23046	-39040	ENSG00000116852	KIF21B	kinesin family member 21B
chr1	201096854	201097354	501	*	Intron (ENST00000362061.4/779, intron 2 of 43)	1	201039512	201112451	72940	2	779	15097	ENSG00000081248	CACNA1S	calcium voltage-gated channel subunit alpha1 S
chr1	201101863	201102363	501	*	Intron (ENST00000362061.4/779, intron 2 of 43)	1	201039512	201112451	72940	2	779	10088	ENSG00000081248	CACNA1S	calcium voltage-gated channel subunit alpha1 S
chr1	243255115	243255615	501	*	Promoter	1	243124428	243255348	130921	2	9859	0	ENSG00000143702	CEP170	centrosomal protein 170
chr1	243713605	243714105	501	*	Intron (ENST00000336199.9/10000, intron 1 of 13)	1	243488233	243851079	362847	2	10000	136974	ENSG00000117020	AKT3	AKT serine/threonine kinase 3
chr2	25195842	25196342	501	*	Distal Intergenic	2	25204313	25209202	4890	1	106144568	-7971	ENSG00000230452	LINC01381	long intergenic non-protein coding RNA 1381
chr2	27799115	27799615	501	*	Intron (ENST00000448427.1/9577, intron 3 of 5)	2	27771739	28338901	567163	1	9577	27376	ENSG00000158019	BABAM2	BRISC and BRCA1 A complex member 2
chr2	27799115	27799615	501	*	Intron (ENST00000448427.1/9577, intron 3 of 5)	2	27771739	28338901	567163	1	9577	27376	ENSG00000158019	BABAM2	BRISC and BRCA1 A complex member 2
chr2	27799115	27799615	501	*	Intron (ENST00000448427.1/9577, intron 3 of 5)	2	27771739	28338901	567163	1	9577	27376	ENSG00000158019	BABAM2	BRISC and BRCA1 A complex member 2
chr2	48111431	48111931	501	*	Intron (ENST00000651429.1/ENST00000651429.1, intron 3 of 8)	2	48314637	48379295	64659	1	3344	-202706	ENSG00000170802	FOXN2	forkhead box N2
chr2	48439953	48440453	501	*	Promoter	2	48440598	48515391	74794	1	129285	-145	ENSG00000162869	PPP1R21	protein phosphatase 1 regulatory subunit 21
chr2	48482705	48483205	501	*	Intron (ENST00000431614.5/129285, intron 13 of 20)	2	48440598	48515391	74794	1	129285	42107	ENSG00000162869	PPP1R21	protein phosphatase 1 regulatory subunit 21
chr2	48527452	48527952	501	*	Distal Intergenic	2	48529546	48598513	68968	1	11037	-1594	ENSG00000243244	STON1	stonin 1
chr2	48529220	48529720	501	*	Promoter	2	48529546	48598513	68968	1	11037	0	ENSG00000243244	STON1	stonin 1
chr2	48529855	48530355	501	*	Promoter	2	48529925	48776517	246593	1	286749	0	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough
chr2	48530477	48530977	501	*	5' UTR	2	48529925	48776517	246593	1	286749	552	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough
chr2	48560469	48560969	501	*	Intron (ENST00000649748.1/11037, intron 2 of 4)	2	48529925	48776517	246593	1	286749	30544	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough
chr2	48566532	48567032	501	*	Intron (ENST00000649748.1/11037, intron 2 of 4)	2	48529925	48776517	246593	1	286749	36607	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough
chr2	48567662	48568162	501	*	Intron (ENST00000649748.1/11037, intron 2 of 4)	2	48529925	48776517	246593	1	286749	37737	ENSG00000068781	STON1-GTF2A1L	STON1-GTF2A1L readthrough
chr2	60273767	60274267	501	*	Distal Intergenic	2	60387362	60387445	84	2	100616473	113178	ENSG00000266078	MIR4432	microRNA 4432
chr2	60273767	60274267	501	*	Distal Intergenic	2	60387362	60387445	84	2	100616473	113178	ENSG00000266078	MIR4432	microRNA 4432
chr2	60273202	60273702	501	*	Distal Intergenic	2	60387362	60387445	84	2	100616473	113743	ENSG00000266078	MIR4432	microRNA 4432
chr2	144424812	144425312	501	*	5' UTR	2	143938068	144332568	394501	2	79712	-92244	ENSG00000121964	GTDC1	glycosyltransferase like domain containing 1
chr2	144462931	144463431	501	*	Exon (ENST00000628473.1/ENST00000628473.1, exon 1 of 1)	2	144517978	144521477	3500	1	100303491	-54547	ENSG00000238057	ZEB2-AS1	ZEB2 antisense RNA 1
chr2	172071943	172072443	501	*	Exon (ENST00000392582.2/254042, exon 4 of 4)	2	172084740	172089677	4938	1	1745	-12297	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172075823	172076323	501	*	Intron (ENST00000315796.5/254042, intron 6 of 9)	2	172084740	172089677	4938	1	1745	-8417	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172081154	172081654	501	*	3' UTR	2	172084740	172089677	4938	1	1745	-3086	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172083694	172084194	501	*	Promoter	2	172084740	172089677	4938	1	1745	-546	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172084439	172084939	501	*	Promoter	2	172084740	172089677	4938	1	1745	0	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172086060	172086560	501	*	Exon (ENST00000475989.2/1745, exon 1 of 2)	2	172084740	172089677	4938	1	1745	1320	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172087955	172088455	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3215	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172088475	172088975	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3735	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172091867	172092367	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	7127	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172093609	172094109	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	8791	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172094327	172094827	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	8073	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172095393	172095893	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	7007	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172096430	172096930	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	5970	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172102708	172103208	501	*	Promoter	2	172103006	172109982	6977	1	104326193	0	ENSG00000236651	DLX2-DT	DLX2 divergent transcript
chr2	172065899	172066399	501	*	Exon (ENST00000315796.5/254042, exon 5 of 10)	2	172084740	172089677	4938	1	1745	-18341	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172066425	172066925	501	*	Intron (ENST00000315796.5/254042, intron 5 of 9)	2	172084740	172089677	4938	1	1745	-17815	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172071943	172072443	501	*	Exon (ENST00000392582.2/254042, exon 4 of 4)	2	172084740	172089677	4938	1	1745	-12297	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172072672	172073172	501	*	Intron (ENST00000315796.5/254042, intron 6 of 9)	2	172084740	172089677	4938	1	1745	-11568	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172075176	172075676	501	*	Intron (ENST00000315796.5/254042, intron 6 of 9)	2	172084740	172089677	4938	1	1745	-9064	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172083694	172084194	501	*	Promoter	2	172084740	172089677	4938	1	1745	-546	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172084439	172084939	501	*	Promoter	2	172084740	172089677	4938	1	1745	0	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172085137	172085637	501	*	5' UTR	2	172084740	172089677	4938	1	1745	397	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172086060	172086560	501	*	Exon (ENST00000475989.2/1745, exon 1 of 2)	2	172084740	172089677	4938	1	1745	1320	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172087955	172088455	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3215	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172088475	172088975	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3735	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172090706	172091206	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	5966	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172091867	172092367	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	7127	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172093609	172094109	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	8791	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172094327	172094827	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	8073	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172095393	172095893	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	7007	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172096430	172096930	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	5970	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172097241	172097741	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	5159	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172097779	172098279	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	4621	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172098345	172098845	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	4055	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172102708	172103208	501	*	Promoter	2	172103006	172109982	6977	1	104326193	0	ENSG00000236651	DLX2-DT	DLX2 divergent transcript
chr2	174074737	174075237	501	*	3' UTR	2	174025280	174027163	1884	1	100128905	49457	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174080905	174081405	501	*	Exon (ENST00000284719.8/29789, exon 9 of 11)	2	174025280	174027163	1884	1	100128905	55625	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174083789	174084289	501	*	Intron (ENST00000284719.8/29789, intron 7 of 10)	2	174025280	174027163	1884	1	100128905	58509	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174084764	174085264	501	*	Intron (ENST00000284719.8/29789, intron 7 of 10)	2	174025280	174027163	1884	1	100128905	59484	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174108473	174108973	501	*	Intron (ENST00000284719.8/29789, intron 7 of 10)	2	174025280	174027163	1884	1	100128905	83193	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174125025	174125525	501	*	Intron (ENST00000284719.8/29789, intron 5 of 10)	2	174025280	174027163	1884	1	100128905	99745	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174142263	174142763	501	*	Intron (ENST00000284719.8/29789, intron 4 of 10)	2	174072447	174248599	176153	2	29789	105836	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174259833	174260333	501	*	Distal Intergenic	2	174072447	174248599	176153	2	29789	-11234	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174283482	174283982	501	*	Distal Intergenic	2	174072447	174248599	176153	2	29789	-34883	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	232884931	232885431	501	*	Exon (ENST00000264051.8/25791, exon 10 of 15)	2	232857270	232878704	21435	1	389084	27661	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232896675	232897175	501	*	Intron (ENST00000264051.8/25791, intron 5 of 14)	2	232857270	232878704	21435	1	389084	39405	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232878171	232878671	501	*	Exon (ENST00000467665.1/389084, exon 2 of 2)	2	232857270	232878704	21435	1	389084	20901	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232896675	232897175	501	*	Intron (ENST00000264051.8/25791, intron 5 of 14)	2	232857270	232878704	21435	1	389084	39405	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232878171	232878671	501	*	Exon (ENST00000467665.1/389084, exon 2 of 2)	2	232857270	232878704	21435	1	389084	20901	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232896675	232897175	501	*	Intron (ENST00000264051.8/25791, intron 5 of 14)	2	232857270	232878704	21435	1	389084	39405	ENSG00000182600	SNORC	secondary ossification center associated regulator of chondrocyte maturation
chr2	232943077	232943577	501	*	Intron (ENST00000264051.8/25791, intron 3 of 14)	2	233012614	233015885	3272	1	101928881	-69037	ENSG00000222001	LOC101928881	uncharacterized LOC101928881
chr2	232951431	232951931	501	*	Intron (ENST00000264051.8/25791, intron 3 of 14)	2	233012614	233015885	3272	1	101928881	-60683	ENSG00000222001	LOC101928881	uncharacterized LOC101928881
chr2	232979250	232979750	501	*	Intron (ENST00000264051.8/25791, intron 1 of 14)	2	233012614	233015885	3272	1	101928881	-32864	ENSG00000222001	LOC101928881	uncharacterized LOC101928881
chr3	2517770	2518270	501	*	Intron (ENST00000422330.5/152330, intron 2 of 4)	3	2110409	2144241	33833	2	100873976	-373529	ENSG00000227588	CNTN4-AS2	CNTN4 antisense RNA 2
chr3	36804200	36804700	501	*	Distal Intergenic	3	36820550	36822498	1949	2	105377031	17798	ENSG00000279727	LINC02033	long intergenic non-protein coding RNA 2033
chr3	36813486	36813986	501	*	Distal Intergenic	3	36820550	36822498	1949	2	105377031	8512	ENSG00000279727	LINC02033	long intergenic non-protein coding RNA 2033
chr3	52705532	52706032	501	*	Promoter	3	52694488	52706032	11545	2	55830	0	ENSG00000016864	GLT8D1	glycosyltransferase 8 domain containing 1
chr3	52706056	52706556	501	*	Promoter	3	52694488	52706032	11545	2	55830	-24	ENSG00000016864	GLT8D1	glycosyltransferase 8 domain containing 1
chr3	80746364	80746864	501	*	Distal Intergenic	3	80764862	80789388	24527	1	105377175	-17998	ENSG00000242781	LINC02050	long intergenic non-protein coding RNA 2050
chr3	80746364	80746864	501	*	Distal Intergenic	3	80764862	80789388	24527	1	105377175	-17998	ENSG00000242781	LINC02050	long intergenic non-protein coding RNA 2050
chr3	107641878	107642378	501	*	Intron (ENST00000415149.6/56987, intron 2 of 16)	3	107522936	107811339	288404	1	56987	118942	ENSG00000114439	BBX	BBX high mobility group box domain containing
chr3	117836366	117836866	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-145361	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	117836366	117836866	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-145361	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	117892336	117892836	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-201331	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	161740291	161740791	501	*	Distal Intergenic	3	161496808	161503942	7135	1	131149	243483	ENSG00000182447	OTOL1	otolin 1
chr3	161740291	161740791	501	*	Distal Intergenic	3	161496808	161503942	7135	1	131149	243483	ENSG00000182447	OTOL1	otolin 1
chr3	162019744	162020244	501	*	Distal Intergenic	3	161496808	161503942	7135	1	131149	522936	ENSG00000182447	OTOL1	otolin 1
chr4	33884816	33885316	501	*	Intron (ENST00000504795.5/ENST00000504795.5, intron 2 of 3)	4	33775498	34039914	264417	2	101928622	154598	ENSG00000250954	LOC101928622	uncharacterized LOC101928622
chr4	79297750	79298250	501	*	Exon (ENST00000651041.1/100505875, exon 5 of 5)	4	79225694	79326061	100368	2	84779	27811	ENSG00000156269	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit
chr4	89756647	89757147	501	*	Intron (ENST00000673902.1/6622, intron 4 of 6)	4	89836408	89841978	5571	1	644248	-79261	ENSG00000247775	SNCA-AS1	SNCA antisense RNA 1
chr4	102827682	102828182	501	*	Promoter	4	102828055	102844075	16021	1	105377348	0	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr4	102827682	102828182	501	*	Promoter	4	102828055	102844075	16021	1	105377348	0	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr4	103012057	103012557	501	*	Intron (ENST00000394789.7/150159, intron 1 of 11)	4	102885048	103019719	134672	2	150159	7162	ENSG00000164037	SLC9B1	solute carrier family 9 member B1
chr4	103018895	103019395	501	*	Intron (ENST00000394789.7/150159, intron 1 of 11)	4	102885048	103019719	134672	2	150159	324	ENSG00000164037	SLC9B1	solute carrier family 9 member B1
chr4	103046587	103047087	501	*	Exon (ENST00000362026.7/133308, exon 7 of 13)	4	102885048	103019719	134672	2	150159	-26868	ENSG00000164037	SLC9B1	solute carrier family 9 member B1
chr4	117777852	117778352	501	*	Distal Intergenic	4	117834145	117869960	35816	1	105377391	-55793	ENSG00000229565	LINC02264	long intergenic non-protein coding RNA 2264
chr4	117777852	117778352	501	*	Distal Intergenic	4	117834145	117869960	35816	1	105377391	-55793	ENSG00000229565	LINC02264	long intergenic non-protein coding RNA 2264
chr4	117777852	117778352	501	*	Distal Intergenic	4	117834145	117869960	35816	1	105377391	-55793	ENSG00000229565	LINC02264	long intergenic non-protein coding RNA 2264
chr4	142940577	142941077	501	*	Intron (ENST00000507826.1/105377623, intron 1 of 2)	4	142023160	142847432	824273	2	8821	-93145	ENSG00000109452	INPP4B	inositol polyphosphate-4-phosphatase type II B
chr4	175847995	175848495	501	*	Intron (ENST00000280187.11/2823, intron 1 of 7)	4	175790307	175812189	21883	1	101928590	57688	ENSG00000249106	LOC101928590	uncharacterized LOC101928590
chr5	61416482	61416982	501	*	Intron (ENST00000252744.6/57688, intron 1 of 13)	5	61332258	61546172	213915	1	57688	84224	ENSG00000130449	ZSWIM6	zinc finger SWIM-type containing 6
chr5	88539036	88539536	501	*	Exon (ENST00000669424.1/645323, exon 6 of 6)	5	88408982	88439090	30109	2	102546226	-99946	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88539858	88540358	501	*	Exon (ENST00000669424.1/645323, exon 6 of 6)	5	88408982	88439090	30109	2	102546226	-100768	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88540376	88540876	501	*	Exon (ENST00000669424.1/645323, exon 6 of 6)	5	88408982	88439090	30109	2	102546226	-101286	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88545286	88545786	501	*	Intron (ENST00000506978.5/645323, intron 3 of 6)	5	88408982	88439090	30109	2	102546226	-106196	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88551608	88552108	501	*	Intron (ENST00000506978.5/645323, intron 3 of 6)	5	88408982	88439090	30109	2	102546226	-112518	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	89448264	89448764	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-544007	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89448264	89448764	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-544007	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89449436	89449936	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-545179	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89447196	89447696	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-542939	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89447761	89448261	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-543504	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89449436	89449936	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-545179	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	109690422	109690922	501	*	Exon (ENST00000261483.4/4124, exon 1 of 22)	5	109689366	109869625	180260	1	4124	1056	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109690936	109691436	501	*	Intron (ENST00000261483.4/4124, intron 1 of 21)	5	109689366	109869625	180260	1	4124	1570	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109740293	109740793	501	*	Intron (ENST00000261483.4/4124, intron 4 of 21)	5	109689366	109869625	180260	1	4124	50927	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109690422	109690922	501	*	Exon (ENST00000261483.4/4124, exon 1 of 22)	5	109689366	109869625	180260	1	4124	1056	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109690936	109691436	501	*	Intron (ENST00000261483.4/4124, intron 1 of 21)	5	109689366	109869625	180260	1	4124	1570	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109739684	109740184	501	*	Intron (ENST00000261483.4/4124, intron 4 of 21)	5	109689366	109869625	180260	1	4124	50318	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	138331734	138332234	501	*	Promoter	5	138332105	138337146	5042	1	100128966	0	ENSG00000120709	LOC100128966	uncharacterized LOC100128966
chr5	138337989	138338489	501	*	Promoter	5	138285265	138338355	53091	2	995	0	ENSG00000158402	CDC25C	cell division cycle 25C
chr5	138352386	138352886	501	*	Promoter	5	138352685	138437028	84344	1	51780	0	ENSG00000120733	KDM3B	lysine demethylase 3B
chr5	138575470	138575970	501	*	Promoter	5	138553756	138575675	21920	2	3313	0	ENSG00000113013	HSPA9	heat shock protein family A (Hsp70) member 9
chr5	139668073	139668573	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18345	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139655676	139656176	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-5948	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139671245	139671745	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-21517	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139648076	139648576	501	*	5' UTR	5	139647299	139683882	36584	1	51523	777	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139648076	139648576	501	*	5' UTR	5	139647299	139683882	36584	1	51523	777	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139648076	139648576	501	*	5' UTR	5	139647299	139683882	36584	1	51523	777	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139675897	139676397	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-26169	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139682547	139683047	501	*	3' UTR	5	139648999	139649728	730	2	111082989	-32819	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	140965904	140966404	501	*	Promoter	5	140966470	141012347	45878	1	56134	-66	ENSG00000243232	PCDHAC2	protocadherin alpha subfamily C, 2
chr5	152487657	152488157	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 1 of 3)	5	152391546	152433368	41823	2	56923	-54289	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152567445	152567945	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134077	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568100	152568600	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134732	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568630	152569130	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-135262	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152556734	152557234	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-123366	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568100	152568600	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134732	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568630	152569130	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-135262	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152607312	152607812	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-173944	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152622603	152623103	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-189235	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152770004	152770504	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-336636	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152813495	152813995	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-380127	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	153224564	153225064	501	*	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-1021	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153353276	153353776	501	*	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-129733	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
