seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr2	172075230	172075730	501	*	Intron (ENST00000315796.5/254042, intron 6 of 9)	2	172084740	172089677	4938	1	1745	-9010	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172075860	172076360	501	*	Intron (ENST00000315796.5/254042, intron 6 of 9)	2	172084740	172089677	4938	1	1745	-8380	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172079942	172080442	501	*	3' UTR	2	172084740	172089677	4938	1	1745	-4298	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172080516	172081016	501	*	3' UTR	2	172084740	172089677	4938	1	1745	-3724	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172081094	172081594	501	*	3' UTR	2	172084740	172089677	4938	1	1745	-3146	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172082884	172083384	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	-1356	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172083677	172084177	501	*	Promoter	2	172084740	172089677	4938	1	1745	-563	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172084435	172084935	501	*	Promoter	2	172084740	172089677	4938	1	1745	0	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172085154	172085654	501	*	5' UTR	2	172084740	172089677	4938	1	1745	414	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172086065	172086565	501	*	Exon (ENST00000475989.2/1745, exon 1 of 2)	2	172084740	172089677	4938	1	1745	1325	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172086840	172087340	501	*	Exon (ENST00000361609.4/1745, exon 3 of 3)	2	172084740	172089677	4938	1	1745	2100	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172087938	172088438	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3198	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172088456	172088956	501	*	3' UTR	2	172084740	172089677	4938	1	1745	3716	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172089487	172089987	501	*	3' UTR	2	172084740	172089677	4938	1	1745	4747	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172090022	172090522	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	5282	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172090681	172091181	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	5941	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172091210	172091710	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	6470	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172091807	172092307	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	7067	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172092453	172092953	501	*	Distal Intergenic	2	172084740	172089677	4938	1	1745	7713	ENSG00000144355	DLX1	distal-less homeobox 1
chr2	172093787	172094287	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	8613	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172094547	172095047	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	7853	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172095332	172095832	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	7068	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172096450	172096950	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	5950	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172097180	172097680	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	5220	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172097729	172098229	501	*	Distal Intergenic	2	172099438	172102900	3463	2	1746	4671	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172101524	172102024	501	*	Exon (ENST00000234198.9/1746, exon 2 of 3)	2	172099438	172102900	3463	2	1746	876	ENSG00000115844	DLX2	distal-less homeobox 2
chr2	172102714	172103214	501	*	Promoter	2	172103006	172109982	6977	1	104326193	0	ENSG00000236651	DLX2-DT	DLX2 divergent transcript
chr2	172106143	172106643	501	*	Exon (ENST00000448117.1/104326193, exon 3 of 5)	2	172103006	172109982	6977	1	104326193	3137	ENSG00000236651	DLX2-DT	DLX2 divergent transcript
chr2	174124122	174124622	501	*	Exon (ENST00000392560.6/29789, exon 1 of 7)	2	174025280	174027163	1884	1	100128905	98842	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174125025	174125525	501	*	Intron (ENST00000284719.8/29789, intron 5 of 10)	2	174025280	174027163	1884	1	100128905	99745	ENSG00000260868	LINC01960	long intergenic non-protein coding RNA 1960
chr2	174138099	174138599	501	*	Intron (ENST00000284719.8/29789, intron 5 of 10)	2	174072447	174248599	176153	2	29789	110000	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174157964	174158464	501	*	Intron (ENST00000284719.8/29789, intron 4 of 10)	2	174072447	174248599	176153	2	29789	90135	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174196403	174196903	501	*	Intron (ENST00000284719.8/29789, intron 4 of 10)	2	174072447	174248599	176153	2	29789	51696	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174283544	174284044	501	*	Distal Intergenic	2	174072447	174248599	176153	2	29789	-34945	ENSG00000138430	OLA1	Obg like ATPase 1
chr2	174326021	174326521	501	*	Promoter	2	174326027	174330643	4617	1	285084	0	ENSG00000231453	LINC01305	long intergenic non-protein coding RNA 1305
chr2	174326880	174327380	501	*	Exon (ENST00000420866.1/285084, exon 1 of 3)	2	174326027	174330643	4617	1	285084	853	ENSG00000231453	LINC01305	long intergenic non-protein coding RNA 1305
chr2	174327938	174328438	501	*	Intron (ENST00000420866.1/285084, intron 1 of 2)	2	174326027	174330643	4617	1	285084	1911	ENSG00000231453	LINC01305	long intergenic non-protein coding RNA 1305
chr2	174330001	174330501	501	*	Exon (ENST00000420866.1/285084, exon 3 of 3)	2	174326027	174330643	4617	1	285084	3974	ENSG00000231453	LINC01305	long intergenic non-protein coding RNA 1305
chr2	174330626	174331126	501	*	Exon (ENST00000420866.1/285084, exon 3 of 3)	2	174334954	174338500	3547	1	100131390	-3828	ENSG00000217236	SP9	Sp9 transcription factor
chr2	174331553	174332053	501	*	Distal Intergenic	2	174334954	174338500	3547	1	100131390	-2901	ENSG00000217236	SP9	Sp9 transcription factor
chr2	174332189	174332689	501	*	Distal Intergenic	2	174334954	174338500	3547	1	100131390	-2265	ENSG00000217236	SP9	Sp9 transcription factor
chr2	224461266	224461766	501	*	Distal Intergenic	2	224378698	224402107	23410	2	79843	-59159	ENSG00000124019	FAM124B	family with sequence similarity 124 member B
chr2	224554644	224555144	501	*	Intron (ENST00000264414.9/8452, intron 2 of 15)	2	224470150	224585397	115248	2	8452	30253	ENSG00000036257	CUL3	cullin 3
chr2	224555178	224555678	501	*	Intron (ENST00000264414.9/8452, intron 2 of 15)	2	224470150	224585397	115248	2	8452	29719	ENSG00000036257	CUL3	cullin 3
chr3	2513781	2514281	501	*	Intron (ENST00000422330.5/152330, intron 2 of 4)	3	2110409	2144241	33833	2	100873976	-369540	ENSG00000227588	CNTN4-AS2	CNTN4 antisense RNA 2
chr3	30036538	30037038	501	*	Distal Intergenic	3	29926811	29934156	7346	2	100873977	-102382	ENSG00000235593	RBMS3-AS1	RBMS3 antisense RNA 1
chr3	30029709	30030209	501	*	Distal Intergenic	3	29926811	29934156	7346	2	100873977	-95553	ENSG00000235593	RBMS3-AS1	RBMS3 antisense RNA 1
chr3	52705824	52706324	501	*	Promoter	3	52694488	52706032	11545	2	55830	0	ENSG00000016864	GLT8D1	glycosyltransferase 8 domain containing 1
chr3	53238095	53238595	501	*	Intron (ENST00000462138.6/7086, intron 4 of 13)	3	53224712	53256052	31341	2	7086	17457	ENSG00000163931	TKT	transketolase
chr3	117774070	117774570	501	*	Intron (ENST00000656192.1/ENST00000656192.1, intron 3 of 4)	3	117678693	117691005	12313	2	105374057	-83065	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	117799286	117799786	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-108281	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	117892449	117892949	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-201444	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	117920208	117920708	501	*	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678693	117691005	12313	2	105374057	-229203	ENSG00000241213	LINC02024	long intergenic non-protein coding RNA 2024
chr3	162019553	162020053	501	*	Distal Intergenic	3	161496808	161503942	7135	1	131149	522745	ENSG00000182447	OTOL1	otolin 1
chr3	162018295	162018795	501	*	Distal Intergenic	3	161496808	161503942	7135	1	131149	521487	ENSG00000182447	OTOL1	otolin 1
chr3	181056339	181056839	501	*	Exon (ENST00000646056.1/347689, exon 3 of 5)	3	180983709	180989774	6066	2	131118	-66565	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181105575	181106075	501	*	Intron (ENST00000646056.1/347689, intron 4 of 4)	3	180983709	180989774	6066	2	131118	-115801	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181139436	181139936	501	*	Intron (ENST00000626948.2/347689, intron 3 of 6)	3	180983709	180989774	6066	2	131118	-149662	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181140174	181140674	501	*	Intron (ENST00000626948.2/347689, intron 3 of 6)	3	180983709	180989774	6066	2	131118	-150400	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181174026	181174526	501	*	Intron (ENST00000626948.2/347689, intron 3 of 6)	3	180983709	180989774	6066	2	131118	-184252	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181174562	181175062	501	*	Exon (ENST00000597347.5/347689, exon 1 of 6)	3	180983709	180989774	6066	2	131118	-184788	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr3	181175070	181175570	501	*	Exon (ENST00000626948.2/347689, exon 4 of 7)	3	180983709	180989774	6066	2	131118	-185296	ENSG00000205981	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
chr4	33723776	33724276	501	*	Distal Intergenic	4	33775498	34039914	264417	2	101928622	315638	ENSG00000250954	LOC101928622	uncharacterized LOC101928622
chr4	33722804	33723304	501	*	Distal Intergenic	4	33775498	34039914	264417	2	101928622	316610	ENSG00000250954	LOC101928622	uncharacterized LOC101928622
chr4	33722804	33723304	501	*	Distal Intergenic	4	33775498	34039914	264417	2	101928622	316610	ENSG00000250954	LOC101928622	uncharacterized LOC101928622
chr4	33722804	33723304	501	*	Distal Intergenic	4	33775498	34039914	264417	2	101928622	316610	ENSG00000250954	LOC101928622	uncharacterized LOC101928622
chr4	79284833	79285333	501	*	Intron (ENST00000509088.6/100505875, intron 4 of 5)	4	79225694	79326061	100368	2	84779	40728	ENSG00000156269	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit
chr4	79290325	79290825	501	*	Intron (ENST00000509088.6/100505875, intron 4 of 5)	4	79225694	79326061	100368	2	84779	35236	ENSG00000156269	NAA11	N-alpha-acetyltransferase 11, NatA catalytic subunit
chr4	102825570	102826070	501	*	5' UTR	4	102828055	102844075	16021	1	105377348	-1985	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr4	102828174	102828674	501	*	Exon (ENST00000501133.2/105377348, exon 1 of 2)	4	102828055	102844075	16021	1	105377348	119	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr4	102827631	102828131	501	*	Promoter	4	102828055	102844075	16021	1	105377348	0	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr4	102827631	102828131	501	*	Promoter	4	102828055	102844075	16021	1	105377348	0	ENSG00000246560	UBE2D3-AS1	UBE2D3 antisense RNA 1
chr5	88391117	88391617	501	*	Intron (ENST00000501869.7/100505894, intron 2 of 4)	5	88408982	88439090	30109	2	102546226	47473	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88539060	88539560	501	*	Exon (ENST00000669424.1/645323, exon 6 of 6)	5	88408982	88439090	30109	2	102546226	-99970	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88540005	88540505	501	*	Exon (ENST00000669424.1/645323, exon 6 of 6)	5	88408982	88439090	30109	2	102546226	-100915	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88543819	88544319	501	*	Intron (ENST00000506978.5/645323, intron 3 of 6)	5	88408982	88439090	30109	2	102546226	-104729	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	88545268	88545768	501	*	Intron (ENST00000506978.5/645323, intron 3 of 6)	5	88408982	88439090	30109	2	102546226	-106178	ENSG00000250156	LINC02060	long intergenic non-protein coding RNA 2060
chr5	89448257	89448757	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-544000	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89449475	89449975	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-545218	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89458237	89458737	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-553980	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89447704	89448204	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-543447	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	89449475	89449975	501	*	Intron (ENST00000514092.5/101929423, intron 5 of 6)	5	88717117	88904257	187141	2	4208	-545218	ENSG00000081189	MEF2C	myocyte enhancer factor 2C
chr5	109740334	109740834	501	*	Intron (ENST00000261483.4/4124, intron 4 of 21)	5	109689366	109869625	180260	1	4124	50968	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109739722	109740222	501	*	Intron (ENST00000261483.4/4124, intron 4 of 21)	5	109689366	109869625	180260	1	4124	50356	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	109740847	109741347	501	*	Intron (ENST00000261483.4/4124, intron 4 of 21)	5	109689366	109869625	180260	1	4124	51481	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	138337994	138338494	501	*	Promoter	5	138285265	138338355	53091	2	995	0	ENSG00000158402	CDC25C	cell division cycle 25C
chr5	138543171	138543671	501	*	Promoter	5	138506095	138543236	37142	2	2107	0	ENSG00000120705	ETF1	eukaryotic translation termination factor 1
chr5	138575506	138576006	501	*	Promoter	5	138553756	138575675	21920	2	3313	0	ENSG00000113013	HSPA9	heat shock protein family A (Hsp70) member 9
chr5	139637351	139637851	501	*	Distal Intergenic	5	139647299	139683882	36584	1	51523	-9448	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139649519	139650019	501	*	Promoter	5	139648999	139649728	730	2	111082989	0	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139664977	139665477	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-15249	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139668069	139668569	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18341	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139668069	139668569	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18341	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139668069	139668569	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18341	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139648111	139648611	501	*	5' UTR	5	139647299	139683882	36584	1	51523	812	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139664977	139665477	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-15249	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139669030	139669530	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-19302	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139676854	139677354	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27126	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139697004	139697504	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139648999	139649728	730	2	111082989	-47276	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139698591	139699091	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	48315	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	139648111	139648611	501	*	5' UTR	5	139647299	139683882	36584	1	51523	812	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139664977	139665477	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-15249	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139669030	139669530	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-19302	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139676854	139677354	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27126	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139697004	139697504	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139648999	139649728	730	2	111082989	-47276	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139698591	139699091	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	48315	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	139648111	139648611	501	*	5' UTR	5	139647299	139683882	36584	1	51523	812	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139664977	139665477	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-15249	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139669030	139669530	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-19302	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139676854	139677354	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27126	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139697004	139697504	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139648999	139649728	730	2	111082989	-47276	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139698591	139699091	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	48315	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	139648111	139648611	501	*	5' UTR	5	139647299	139683882	36584	1	51523	812	ENSG00000171604	CXXC5	CXXC finger protein 5
chr5	139664977	139665477	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-15249	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139669030	139669530	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-19302	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139676854	139677354	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27126	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139697004	139697504	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139648999	139649728	730	2	111082989	-47276	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139698591	139699091	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	48315	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	139668069	139668569	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18341	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139701213	139701713	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	45693	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	139668069	139668569	501	*	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-18341	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139701213	139701713	501	*	Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)	5	139740951	139747406	6456	2	101929696	45693	NA	PSD2-AS1	PSD2 antisense RNA 1
chr5	152567428	152567928	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134060	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568051	152568551	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134683	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152556752	152557252	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-123384	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152568051	152568551	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134683	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152622610	152623110	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-189242	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152622610	152623110	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-189242	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152632273	152632773	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-198905	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152632273	152632773	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-198905	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152644027	152644527	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-210659	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152632273	152632773	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-198905	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152644027	152644527	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-210659	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152632273	152632773	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-198905	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152644027	152644527	501	*	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-210659	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152770016	152770516	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-336648	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152813548	152814048	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-380180	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152816316	152816816	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-382948	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152817327	152817827	501	*	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-383959	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152985644	152986144	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	237399	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986819	152987319	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236224	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153006644	153007144	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	216399	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152985644	152986144	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	237399	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986819	152987319	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236224	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153006644	153007144	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	216399	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986819	152987319	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236224	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986819	152987319	501	*	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236224	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153485572	153486072	501	*	Distal Intergenic	5	153489615	153813869	324255	1	2890	-3543	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153489619	153490119	501	*	Promoter	5	153489615	153813869	324255	1	2890	4	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153490430	153490930	501	*	5' UTR	5	153489615	153813869	324255	1	2890	815	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153489619	153490119	501	*	Promoter	5	153489615	153813869	324255	1	2890	4	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153490430	153490930	501	*	5' UTR	5	153489615	153813869	324255	1	2890	815	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153493767	153494267	501	*	5' UTR	5	153489615	153813869	324255	1	2890	4152	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr6	69257695	69258195	501	*	Intron (ENST00000370598.6/577, intron 20 of 31)	6	69866556	70212468	345913	1	1310	-608361	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	69279770	69280270	501	*	Intron (ENST00000370598.6/577, intron 20 of 31)	6	69866556	70212468	345913	1	1310	-586286	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	69332546	69333046	501	*	Exon (ENST00000370598.6/577, exon 24 of 32)	6	69866556	70212468	345913	1	1310	-533510	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
